chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
genome_hic_scaffold_11_RagTag	CpG	OT	2	73	4	0	4	0
genome_hic_scaffold_11_RagTag	CpG	OT	2	74	2	0	2	0
genome_hic_scaffold_11_RagTag	CpG	OT	2	75	4	0	4	0
genome_hic_scaffold_11_RagTag	CpG	OT	2	76	2	0	2	0
genome_hic_scaffold_11_RagTag	CpG	OT	2	8	6	1	6	1
genome_hic_scaffold_11_RagTag	CpG	OT	2	9	6	0	6	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	1	39	2	39	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	10	31	1	31	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	11	36	1	36	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	12	24	3	24	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	13	26	4	26	4
genome_hic_scaffold_12_RagTag	CHH	OB	1	14	35	5	35	5
genome_hic_scaffold_12_RagTag	CHH	OB	1	15	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	16	24	2	24	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	17	29	1	29	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	18	19	0	19	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	19	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	2	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	20	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	21	29	2	29	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	22	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	23	21	0	21	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	24	30	1	30	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	25	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	26	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	27	35	0	35	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	28	36	1	36	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	29	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	3	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	30	20	1	20	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	31	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	32	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	33	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	34	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	35	35	1	35	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	36	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	37	32	2	32	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	38	30	1	30	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	39	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	4	19	0	19	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	40	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	41	36	1	36	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	42	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	43	39	1	39	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	44	39	1	39	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	45	30	0	30	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	46	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	47	25	0	25	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	48	20	1	20	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	49	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	5	19	1	19	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	50	33	1	33	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	51	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	52	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	53	42	3	42	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	54	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	55	34	2	34	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	56	26	2	26	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	57	31	1	31	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	58	15	1	15	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	59	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	6	27	3	27	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	60	27	0	27	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	61	25	0	25	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	62	18	0	18	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	63	19	0	19	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	64	30	1	30	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	65	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	66	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	67	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	68	22	1	22	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	69	25	3	25	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	7	40	3	40	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	70	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	71	23	3	23	3
genome_hic_scaffold_12_RagTag	CHH	OB	1	72	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	73	33	2	33	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	74	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	75	29	1	29	1
genome_hic_scaffold_12_RagTag	CHH	OB	1	76	32	2	32	2
genome_hic_scaffold_12_RagTag	CHH	OB	1	8	33	0	33	0
genome_hic_scaffold_12_RagTag	CHH	OB	1	9	40	1	40	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	1	18	1	18	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	10	21	1	21	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	11	23	3	23	3
genome_hic_scaffold_12_RagTag	CHH	OB	2	12	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	13	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	14	22	2	22	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	15	32	1	32	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	16	15	0	15	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	17	21	0	21	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	18	19	1	19	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	19	25	0	25	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	2	19	1	19	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	20	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	21	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	22	20	1	20	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	23	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	24	29	3	29	3
genome_hic_scaffold_12_RagTag	CHH	OB	2	25	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	26	22	1	22	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	27	28	2	28	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	28	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	29	23	0	23	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	3	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	30	22	2	22	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	31	33	1	33	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	32	30	0	30	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	33	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	34	30	0	30	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	35	28	2	28	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	36	18	1	18	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	37	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	38	13	2	13	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	39	35	0	35	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	4	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	40	25	0	25	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	41	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	42	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	43	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	44	20	1	20	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	45	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	46	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	47	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	48	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	49	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	5	23	0	23	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	50	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	51	17	1	17	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	52	22	3	22	3
genome_hic_scaffold_12_RagTag	CHH	OB	2	53	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	54	30	0	30	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	55	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	56	17	0	17	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	57	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	58	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	59	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	6	19	1	19	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	60	23	2	23	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	61	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	62	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	63	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	64	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	65	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	66	17	0	17	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	67	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	68	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	69	24	2	24	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	7	24	3	24	3
genome_hic_scaffold_12_RagTag	CHH	OB	2	70	21	2	21	2
genome_hic_scaffold_12_RagTag	CHH	OB	2	71	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	72	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	73	39	1	39	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	74	18	0	18	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	75	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	76	16	0	16	0
genome_hic_scaffold_12_RagTag	CHH	OB	2	8	13	1	13	1
genome_hic_scaffold_12_RagTag	CHH	OB	2	9	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	1	44	5	44	5
genome_hic_scaffold_12_RagTag	CHH	OT	1	10	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	11	22	1	22	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	12	18	4	18	4
genome_hic_scaffold_12_RagTag	CHH	OT	1	13	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	14	19	2	19	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	15	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	16	22	2	22	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	17	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	18	26	3	26	3
genome_hic_scaffold_12_RagTag	CHH	OT	1	19	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	2	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	20	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	21	30	2	30	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	22	35	4	35	4
genome_hic_scaffold_12_RagTag	CHH	OT	1	23	21	2	21	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	24	37	1	37	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	25	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	26	32	2	32	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	27	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	28	32	0	32	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	29	22	4	22	4
genome_hic_scaffold_12_RagTag	CHH	OT	1	3	23	2	23	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	30	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	31	31	1	31	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	32	27	0	27	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	33	38	1	38	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	34	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	35	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	36	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	37	21	0	21	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	38	33	2	33	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	39	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	4	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	40	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	41	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	42	30	1	30	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	43	37	0	37	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	44	28	2	28	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	45	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	46	27	0	27	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	47	15	1	15	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	48	27	0	27	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	49	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	5	26	0	26	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	50	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	51	33	1	33	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	52	25	2	25	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	53	33	1	33	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	54	31	1	31	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	55	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	56	23	2	23	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	57	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	58	26	2	26	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	59	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	6	21	0	21	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	60	26	2	26	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	61	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	62	22	2	22	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	63	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	64	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	65	23	1	23	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	66	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	67	16	1	16	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	68	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	69	25	0	25	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	7	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	70	33	2	33	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	71	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	72	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	73	18	0	18	0
genome_hic_scaffold_12_RagTag	CHH	OT	1	74	17	4	17	4
genome_hic_scaffold_12_RagTag	CHH	OT	1	75	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	1	76	31	2	31	2
genome_hic_scaffold_12_RagTag	CHH	OT	1	8	27	3	27	3
genome_hic_scaffold_12_RagTag	CHH	OT	1	9	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	1	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	10	22	1	22	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	11	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	12	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	13	18	2	18	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	14	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	15	30	2	30	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	16	24	2	24	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	17	22	1	22	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	18	34	0	34	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	19	18	2	18	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	2	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	20	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	21	31	0	31	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	22	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	23	21	0	21	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	24	34	1	34	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	25	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	26	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	27	29	0	29	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	28	22	0	22	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	29	19	3	19	3
genome_hic_scaffold_12_RagTag	CHH	OT	2	3	30	0	30	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	30	14	1	14	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	31	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	32	17	0	17	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	33	15	0	15	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	34	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	35	29	1	29	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	36	21	2	21	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	37	26	2	26	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	38	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	39	20	1	20	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	4	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	40	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	41	16	0	16	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	42	20	2	20	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	43	17	0	17	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	44	21	2	21	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	45	23	0	23	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	46	24	4	24	4
genome_hic_scaffold_12_RagTag	CHH	OT	2	47	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	48	23	2	23	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	49	23	3	23	3
genome_hic_scaffold_12_RagTag	CHH	OT	2	5	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	50	24	4	24	4
genome_hic_scaffold_12_RagTag	CHH	OT	2	51	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	52	20	4	20	4
genome_hic_scaffold_12_RagTag	CHH	OT	2	53	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	54	21	2	21	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	55	24	1	24	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	56	26	3	26	3
genome_hic_scaffold_12_RagTag	CHH	OT	2	57	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	58	28	0	28	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	59	24	0	24	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	6	18	0	18	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	60	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	61	28	1	28	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	62	28	2	28	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	63	26	1	26	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	64	16	2	16	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	65	30	3	30	3
genome_hic_scaffold_12_RagTag	CHH	OT	2	66	29	2	29	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	67	27	1	27	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	68	18	1	18	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	69	20	0	20	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	7	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	70	24	2	24	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	71	29	2	29	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	72	32	3	32	3
genome_hic_scaffold_12_RagTag	CHH	OT	2	73	19	2	19	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	74	25	1	25	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	75	18	1	18	1
genome_hic_scaffold_12_RagTag	CHH	OT	2	76	12	0	12	0
genome_hic_scaffold_12_RagTag	CHH	OT	2	8	27	2	27	2
genome_hic_scaffold_12_RagTag	CHH	OT	2	9	20	2	20	2
genome_hic_scaffold_12_RagTag	CHG	OB	1	1	17	2	17	2
genome_hic_scaffold_12_RagTag	CHG	OB	1	10	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	11	7	1	7	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	12	11	1	11	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	13	4	0	4	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	14	6	0	6	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	15	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	16	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	17	10	0	10	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	18	13	1	13	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	19	11	2	11	2
genome_hic_scaffold_12_RagTag	CHG	OB	1	2	5	0	5	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	20	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	21	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	22	14	0	14	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	23	14	0	14	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	24	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	25	7	0	7	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	26	13	0	13	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	27	10	2	10	2
genome_hic_scaffold_12_RagTag	CHG	OB	1	28	14	0	14	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	29	12	1	12	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	3	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	30	10	0	10	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	31	10	0	10	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	32	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	33	13	1	13	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	34	17	0	17	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	35	12	0	12	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	36	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	37	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	38	12	0	12	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	39	13	0	13	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	4	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	40	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	41	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	42	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	43	12	0	12	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	44	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	45	6	0	6	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	46	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	47	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	48	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	49	15	1	15	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	5	14	0	14	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	50	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	51	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	52	4	0	4	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	53	9	0	9	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	54	8	1	8	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	55	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	56	7	0	7	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	57	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	58	7	0	7	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	59	7	0	7	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	6	9	2	9	2
genome_hic_scaffold_12_RagTag	CHG	OB	1	60	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	61	7	0	7	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	62	4	1	4	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	63	12	1	12	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	64	10	1	10	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	65	8	0	8	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	66	11	0	11	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	67	6	1	6	1
genome_hic_scaffold_12_RagTag	CHG	OB	1	68	10	0	10	0
genome_hic_scaffold_12_RagTag	CHG	OB	1	69	14	0	14	0
